行番号	CCCCC-00-クラス名	CCCCC-01-定数名	MMMMM-00-クラス名	MMMMM-01-アクセス修飾子	MMMMM-02-戻り値の型	MMMMM-03-メソッド名	MMMMM-04-可変長引数があるか	MMMMM-05-引数の個数	MMMMM-06-型パラメータリスト	MMMMM-07-型パラメータ記号リスト	MMMMM-08-引数の型リスト	MMMMM-09-仮引数の変数名リスト
06728-dom4j-2.1.3.jar-00172-00027			org.dom4j.CharacterData	public abstract	org.dom4j.Node	selectSingleNode	false	1			java.lang.String	arg0
06729-dom4j-2.1.3.jar-00172-00028			org.dom4j.CharacterData	public abstract	void	setDocument	false	1			org.dom4j.Document	arg0
06730-dom4j-2.1.3.jar-00172-00029			org.dom4j.CharacterData	public abstract	java.util.List<org.dom4j.Node>	selectNodes	false	2			java.lang.String,java.lang.String	arg0,arg1
06731-dom4j-2.1.3.jar-00172-00030			org.dom4j.CharacterData	public abstract	java.util.List<org.dom4j.Node>	selectNodes	false	1			java.lang.String	arg0
06732-dom4j-2.1.3.jar-00172-00031			org.dom4j.CharacterData	public abstract	java.util.List<org.dom4j.Node>	selectNodes	false	3			java.lang.String,java.lang.String,boolean	arg0,arg1,arg2
06733-dom4j-2.1.3.jar-00172-00032			org.dom4j.CharacterData	public abstract	void	setText	false	1			java.lang.String	arg0
06734-dom4j-2.1.3.jar-00172-00033			org.dom4j.CharacterData	public abstract	java.lang.Object	clone	false	0				
06735-dom4j-2.1.3.jar-00172-00034			org.dom4j.CharacterData	public abstract	org.dom4j.Node	detach	false	0				
06736-dom4j-2.1.3.jar-00173-00001			org.dom4j.util.SingletonStrategy	public abstract	T	instance	false	0				
06737-dom4j-2.1.3.jar-00173-00002			org.dom4j.util.SingletonStrategy	public abstract	void	setSingletonClassName	false	1			java.lang.String	arg0
06738-dom4j-2.1.3.jar-00173-00003			org.dom4j.util.SingletonStrategy	public abstract	void	reset	false	0				
06739-dom4j-2.1.3.jar-00174-00001	org.dom4j.Entity	DOCUMENT_NODE	org.dom4j.Entity	public abstract	java.lang.String	getName	false	0				
06740-dom4j-2.1.3.jar-00174-00002	org.dom4j.Entity	ANY_NODE	org.dom4j.Entity	public abstract	org.dom4j.XPath	createXPath	false	1			java.lang.String	arg0
06741-dom4j-2.1.3.jar-00174-00003	org.dom4j.Entity	CDATA_SECTION_NODE	org.dom4j.Entity	public abstract	void	setName	false	1			java.lang.String	arg0
06742-dom4j-2.1.3.jar-00174-00004	org.dom4j.Entity	PROCESSING_INSTRUCTION_NODE	org.dom4j.Entity	public abstract	java.lang.Object	selectObject	false	1			java.lang.String	arg0
06743-dom4j-2.1.3.jar-00174-00005	org.dom4j.Entity	ENTITY_REFERENCE_NODE	org.dom4j.Entity	public abstract	java.lang.String	asXML	false	0				
06744-dom4j-2.1.3.jar-00174-00006	org.dom4j.Entity	NAMESPACE_NODE	org.dom4j.Entity	public abstract	java.lang.String	getNodeTypeName	false	0				
06745-dom4j-2.1.3.jar-00174-00007	org.dom4j.Entity	UNKNOWN_NODE	org.dom4j.Entity	public abstract	boolean	isReadOnly	false	0				
06746-dom4j-2.1.3.jar-00174-00008	org.dom4j.Entity	COMMENT_NODE	org.dom4j.Entity	public abstract	java.lang.String	getUniquePath	false	0				
06747-dom4j-2.1.3.jar-00174-00009	org.dom4j.Entity	TEXT_NODE	org.dom4j.Entity	public abstract	java.lang.String	getUniquePath	false	1			org.dom4j.Element	arg0
06748-dom4j-2.1.3.jar-00174-00010	org.dom4j.Entity	ELEMENT_NODE	org.dom4j.Entity	public abstract	org.dom4j.Node	asXPathResult	false	1			org.dom4j.Element	arg0
06749-dom4j-2.1.3.jar-00174-00011	org.dom4j.Entity	DOCUMENT_TYPE_NODE	org.dom4j.Entity	public abstract	void	write	false	1			java.io.Writer	arg0
06750-dom4j-2.1.3.jar-00174-00012	org.dom4j.Entity	MAX_NODE_TYPE	org.dom4j.Entity	public abstract	void	setParent	false	1			org.dom4j.Element	arg0
06751-dom4j-2.1.3.jar-00174-00013	org.dom4j.Entity	ATTRIBUTE_NODE	org.dom4j.Entity	public abstract	java.lang.Number	numberValueOf	false	1			java.lang.String	arg0
06752-dom4j-2.1.3.jar-00174-00014			org.dom4j.Entity	public abstract	java.lang.String	getPath	false	0				
06753-dom4j-2.1.3.jar-00174-00015			org.dom4j.Entity	public abstract	java.lang.String	getPath	false	1			org.dom4j.Element	arg0
06754-dom4j-2.1.3.jar-00174-00016			org.dom4j.Entity	public abstract	short	getNodeType	false	0				
06755-dom4j-2.1.3.jar-00174-00017			org.dom4j.Entity	public abstract	org.dom4j.Document	getDocument	false	0				
06756-dom4j-2.1.3.jar-00174-00018			org.dom4j.Entity	public abstract	java.lang.String	getText	false	0				
06757-dom4j-2.1.3.jar-00174-00019			org.dom4j.Entity	public abstract	java.lang.String	valueOf	false	1			java.lang.String	arg0
06758-dom4j-2.1.3.jar-00174-00020			org.dom4j.Entity	public abstract	boolean	hasContent	false	0				
06759-dom4j-2.1.3.jar-00174-00021			org.dom4j.Entity	public abstract	java.lang.String	getStringValue	false	0				
06760-dom4j-2.1.3.jar-00174-00022			org.dom4j.Entity	public abstract	org.dom4j.Element	getParent	false	0				
06761-dom4j-2.1.3.jar-00174-00023			org.dom4j.Entity	public abstract	boolean	supportsParent	false	0				
06762-dom4j-2.1.3.jar-00174-00024			org.dom4j.Entity	public abstract	void	accept	false	1			org.dom4j.Visitor	arg0
06763-dom4j-2.1.3.jar-00174-00025			org.dom4j.Entity	public abstract	boolean	matches	false	1			java.lang.String	arg0
06764-dom4j-2.1.3.jar-00174-00026			org.dom4j.Entity	public abstract	org.dom4j.Node	selectSingleNode	false	1			java.lang.String	arg0
06765-dom4j-2.1.3.jar-00174-00027			org.dom4j.Entity	public abstract	void	setDocument	false	1			org.dom4j.Document	arg0
06766-dom4j-2.1.3.jar-00174-00028			org.dom4j.Entity	public abstract	java.util.List<org.dom4j.Node>	selectNodes	false	2			java.lang.String,java.lang.String	arg0,arg1
06767-dom4j-2.1.3.jar-00174-00029			org.dom4j.Entity	public abstract	java.util.List<org.dom4j.Node>	selectNodes	false	1			java.lang.String	arg0
06768-dom4j-2.1.3.jar-00174-00030			org.dom4j.Entity	public abstract	java.util.List<org.dom4j.Node>	selectNodes	false	3			java.lang.String,java.lang.String,boolean	arg0,arg1,arg2
06769-dom4j-2.1.3.jar-00174-00031			org.dom4j.Entity	public abstract	void	setText	false	1			java.lang.String	arg0
06770-dom4j-2.1.3.jar-00174-00032			org.dom4j.Entity	public abstract	java.lang.Object	clone	false	0				
06771-dom4j-2.1.3.jar-00174-00033			org.dom4j.Entity	public abstract	org.dom4j.Node	detach	false	0				
06772-dom4j-2.1.3.jar-00175-00001			org.dom4j.swing.LeafTreeNode	public	boolean	isLeaf	false	0				
06773-dom4j-2.1.3.jar-00175-00002			org.dom4j.swing.LeafTreeNode	public	int	getIndex	false	1			javax.swing.tree.TreeNode	arg0
06774-dom4j-2.1.3.jar-00175-00003			org.dom4j.swing.LeafTreeNode	public native	int	hashCode	false	0				
06775-dom4j-2.1.3.jar-00175-00004			org.dom4j.swing.LeafTreeNode	public	boolean	equals	false	1			java.lang.Object	arg0
06776-dom4j-2.1.3.jar-00175-00005			org.dom4j.swing.LeafTreeNode	public	javax.swing.tree.TreeNode	getParent	false	0				
06777-dom4j-2.1.3.jar-00175-00006			org.dom4j.swing.LeafTreeNode	public final native	void	notify	false	0				
06778-dom4j-2.1.3.jar-00175-00007			org.dom4j.swing.LeafTreeNode	public	java.lang.String	toString	false	0				
06779-dom4j-2.1.3.jar-00175-00008			org.dom4j.swing.LeafTreeNode	public	void	setParent	false	1			org.dom4j.swing.LeafTreeNode	arg0
06780-dom4j-2.1.3.jar-00175-00009			org.dom4j.swing.LeafTreeNode	public final native	void	wait	false	1			long	arg0
06781-dom4j-2.1.3.jar-00175-00010			org.dom4j.swing.LeafTreeNode	public final	void	wait	false	2			long,int	arg0,arg1
06782-dom4j-2.1.3.jar-00175-00011			org.dom4j.swing.LeafTreeNode	public final	void	wait	false	0				
06783-dom4j-2.1.3.jar-00175-00012			org.dom4j.swing.LeafTreeNode	public	java.util.Enumeration<? extends javax.swing.tree.TreeNode>	children	false	0				
06784-dom4j-2.1.3.jar-00175-00013			org.dom4j.swing.LeafTreeNode	public	boolean	getAllowsChildren	false	0				
06785-dom4j-2.1.3.jar-00175-00014			org.dom4j.swing.LeafTreeNode	public final native	java.lang.Class<?>	getClass	false	0				
06786-dom4j-2.1.3.jar-00175-00015			org.dom4j.swing.LeafTreeNode	public	int	getChildCount	false	0				
06787-dom4j-2.1.3.jar-00175-00016			org.dom4j.swing.LeafTreeNode	public	javax.swing.tree.TreeNode	getChildAt	false	1			int	arg0
06788-dom4j-2.1.3.jar-00175-00017			org.dom4j.swing.LeafTreeNode	public final native	void	notifyAll	false	0				
06789-dom4j-2.1.3.jar-00175-00018			org.dom4j.swing.LeafTreeNode	public	org.dom4j.Node	getXmlNode	false	0				
06790-dom4j-2.1.3.jar-00176-00001	org.dom4j.io.XMLResult	PI_DISABLE_OUTPUT_ESCAPING	org.dom4j.io.XMLResult	public	java.lang.String	toString	false	0				
06791-dom4j-2.1.3.jar-00176-00002	org.dom4j.io.XMLResult	FEATURE	org.dom4j.io.XMLResult	public	org.xml.sax.ContentHandler	getHandler	false	0				
06792-dom4j-2.1.3.jar-00176-00003	org.dom4j.io.XMLResult	PI_ENABLE_OUTPUT_ESCAPING	org.dom4j.io.XMLResult	public	void	setHandler	false	1			org.xml.sax.ContentHandler	arg0
06793-dom4j-2.1.3.jar-00176-00004			org.dom4j.io.XMLResult	public native	int	hashCode	false	0				
06794-dom4j-2.1.3.jar-00176-00005			org.dom4j.io.XMLResult	public	boolean	equals	false	1			java.lang.Object	arg0
06795-dom4j-2.1.3.jar-00176-00006			org.dom4j.io.XMLResult	public	java.lang.String	getSystemId	false	0				
06796-dom4j-2.1.3.jar-00176-00007			org.dom4j.io.XMLResult	public	org.dom4j.io.XMLWriter	getXMLWriter	false	0				
06797-dom4j-2.1.3.jar-00176-00008			org.dom4j.io.XMLResult	public final native	void	notify	false	0				
06798-dom4j-2.1.3.jar-00176-00009			org.dom4j.io.XMLResult	public	void	setXMLWriter	false	1			org.dom4j.io.XMLWriter	arg0
06799-dom4j-2.1.3.jar-00176-00010			org.dom4j.io.XMLResult	public final native	void	wait	false	1			long	arg0
06800-dom4j-2.1.3.jar-00176-00011			org.dom4j.io.XMLResult	public final	void	wait	false	2			long,int	arg0,arg1
06801-dom4j-2.1.3.jar-00176-00012			org.dom4j.io.XMLResult	public final	void	wait	false	0				
06802-dom4j-2.1.3.jar-00176-00013			org.dom4j.io.XMLResult	public	void	setSystemId	false	1			java.lang.String	arg0
06803-dom4j-2.1.3.jar-00176-00014			org.dom4j.io.XMLResult	public final native	java.lang.Class<?>	getClass	false	0				
06804-dom4j-2.1.3.jar-00176-00015			org.dom4j.io.XMLResult	public final native	void	notifyAll	false	0				
06805-dom4j-2.1.3.jar-00176-00016			org.dom4j.io.XMLResult	public	org.xml.sax.ext.LexicalHandler	getLexicalHandler	false	0				
06806-dom4j-2.1.3.jar-00176-00017			org.dom4j.io.XMLResult	public	void	setLexicalHandler	false	1			org.xml.sax.ext.LexicalHandler	arg0
06807-dom4j-2.1.3.jar-00177-00001	org.dom4j.tree.DefaultCDATA	DOCUMENT_NODE	org.dom4j.tree.DefaultCDATA	public	java.lang.Number	numberValueOf	false	1			java.lang.String	arg0
06808-dom4j-2.1.3.jar-00177-00002	org.dom4j.tree.DefaultCDATA	ANY_NODE	org.dom4j.tree.DefaultCDATA	public	java.lang.String	getPath	false	0				
06809-dom4j-2.1.3.jar-00177-00003	org.dom4j.tree.DefaultCDATA	CDATA_SECTION_NODE	org.dom4j.tree.DefaultCDATA	public	void	accept	false	1			org.dom4j.Visitor	arg0
06810-dom4j-2.1.3.jar-00177-00004	org.dom4j.tree.DefaultCDATA	PROCESSING_INSTRUCTION_NODE	org.dom4j.tree.DefaultCDATA	public	java.lang.String	getUniquePath	false	0				
06811-dom4j-2.1.3.jar-00177-00005	org.dom4j.tree.DefaultCDATA	ENTITY_REFERENCE_NODE	org.dom4j.tree.DefaultCDATA	public	org.dom4j.Node	asXPathResult	false	1			org.dom4j.Element	arg0
06812-dom4j-2.1.3.jar-00177-00006	org.dom4j.tree.DefaultCDATA	NAMESPACE_NODE	org.dom4j.tree.DefaultCDATA	public	boolean	equals	false	1			java.lang.Object	arg0
06813-dom4j-2.1.3.jar-00177-00007	org.dom4j.tree.DefaultCDATA	UNKNOWN_NODE	org.dom4j.tree.DefaultCDATA	public	java.lang.String	getNodeTypeName	false	0				
06814-dom4j-2.1.3.jar-00177-00008	org.dom4j.tree.DefaultCDATA	COMMENT_NODE	org.dom4j.tree.DefaultCDATA	public	java.lang.String	toString	false	0				
06815-dom4j-2.1.3.jar-00177-00009	org.dom4j.tree.DefaultCDATA	TEXT_NODE	org.dom4j.tree.DefaultCDATA	public	java.lang.Object	selectObject	false	1			java.lang.String	arg0
06816-dom4j-2.1.3.jar-00177-00010	org.dom4j.tree.DefaultCDATA	ELEMENT_NODE	org.dom4j.tree.DefaultCDATA	public	org.dom4j.NodeFilter	createXPathFilter	false	1			java.lang.String	arg0
06817-dom4j-2.1.3.jar-00177-00011	org.dom4j.tree.DefaultCDATA	DOCUMENT_TYPE_NODE	org.dom4j.tree.DefaultCDATA	public	void	setParent	false	1			org.dom4j.Element	arg0
06818-dom4j-2.1.3.jar-00177-00012	org.dom4j.tree.DefaultCDATA	MAX_NODE_TYPE	org.dom4j.tree.DefaultCDATA	public	java.lang.String	getName	false	0				
06819-dom4j-2.1.3.jar-00177-00013	org.dom4j.tree.DefaultCDATA	ATTRIBUTE_NODE	org.dom4j.tree.DefaultCDATA	public	boolean	isReadOnly	false	0				
06820-dom4j-2.1.3.jar-00177-00014			org.dom4j.tree.DefaultCDATA	public	org.dom4j.XPath	createXPath	false	1			java.lang.String	arg0
06821-dom4j-2.1.3.jar-00177-00015			org.dom4j.tree.DefaultCDATA	public	void	setName	false	1			java.lang.String	arg0
06822-dom4j-2.1.3.jar-00177-00016			org.dom4j.tree.DefaultCDATA	public	java.lang.String	getText	false	0				
06823-dom4j-2.1.3.jar-00177-00017			org.dom4j.tree.DefaultCDATA	public	java.lang.String	asXML	false	0				
06824-dom4j-2.1.3.jar-00177-00018			org.dom4j.tree.DefaultCDATA	public	java.lang.Object	clone	false	0				
06825-dom4j-2.1.3.jar-00177-00019			org.dom4j.tree.DefaultCDATA	public	org.dom4j.Node	detach	false	0				
06826-dom4j-2.1.3.jar-00177-00020			org.dom4j.tree.DefaultCDATA	public	boolean	supportsParent	false	0				
06827-dom4j-2.1.3.jar-00177-00021			org.dom4j.tree.DefaultCDATA	public	void	setDocument	false	1			org.dom4j.Document	arg0
06828-dom4j-2.1.3.jar-00177-00022			org.dom4j.tree.DefaultCDATA	public	java.util.List<org.dom4j.Node>	selectNodes	false	2			java.lang.String,java.lang.String	arg0,arg1
06829-dom4j-2.1.3.jar-00177-00023			org.dom4j.tree.DefaultCDATA	public	java.util.List<org.dom4j.Node>	selectNodes	false	3			java.lang.String,java.lang.String,boolean	arg0,arg1,arg2
06830-dom4j-2.1.3.jar-00177-00024			org.dom4j.tree.DefaultCDATA	public	java.util.List<org.dom4j.Node>	selectNodes	false	1			java.lang.String	arg0
06831-dom4j-2.1.3.jar-00177-00025			org.dom4j.tree.DefaultCDATA	public	org.dom4j.Element	getParent	false	0				
06832-dom4j-2.1.3.jar-00177-00026			org.dom4j.tree.DefaultCDATA	public native	int	hashCode	false	0				
06833-dom4j-2.1.3.jar-00177-00027			org.dom4j.tree.DefaultCDATA	public	org.dom4j.Node	selectSingleNode	false	1			java.lang.String	arg0
06834-dom4j-2.1.3.jar-00177-00028			org.dom4j.tree.DefaultCDATA	public	org.dom4j.rule.Pattern	createPattern	false	1			java.lang.String	arg0
06835-dom4j-2.1.3.jar-00177-00029			org.dom4j.tree.DefaultCDATA	public	short	getNodeType	false	0				
06836-dom4j-2.1.3.jar-00177-00030			org.dom4j.tree.DefaultCDATA	public	java.lang.String	getPath	false	1			org.dom4j.Element	arg0
06837-dom4j-2.1.3.jar-00177-00031			org.dom4j.tree.DefaultCDATA	public final native	void	notify	false	0				
06838-dom4j-2.1.3.jar-00177-00032			org.dom4j.tree.DefaultCDATA	public	void	setText	false	1			java.lang.String	arg0
06839-dom4j-2.1.3.jar-00177-00033			org.dom4j.tree.DefaultCDATA	public	void	write	false	1			java.io.Writer	arg0
06840-dom4j-2.1.3.jar-00177-00034			org.dom4j.tree.DefaultCDATA	public	java.lang.String	getUniquePath	false	1			org.dom4j.Element	arg0
06841-dom4j-2.1.3.jar-00177-00035			org.dom4j.tree.DefaultCDATA	public	void	appendText	false	1			java.lang.String	arg0
06842-dom4j-2.1.3.jar-00177-00036			org.dom4j.tree.DefaultCDATA	public	boolean	matches	false	1			java.lang.String	arg0
06843-dom4j-2.1.3.jar-00177-00037			org.dom4j.tree.DefaultCDATA	public	java.lang.String	getStringValue	false	0				
06844-dom4j-2.1.3.jar-00177-00038			org.dom4j.tree.DefaultCDATA	public final native	void	wait	false	1			long	arg0
06845-dom4j-2.1.3.jar-00177-00039			org.dom4j.tree.DefaultCDATA	public final	void	wait	false	2			long,int	arg0,arg1
06846-dom4j-2.1.3.jar-00177-00040			org.dom4j.tree.DefaultCDATA	public final	void	wait	false	0				
06847-dom4j-2.1.3.jar-00177-00041			org.dom4j.tree.DefaultCDATA	public final native	java.lang.Class<?>	getClass	false	0				
06848-dom4j-2.1.3.jar-00177-00042			org.dom4j.tree.DefaultCDATA	public	org.dom4j.Document	getDocument	false	0				
06849-dom4j-2.1.3.jar-00177-00043			org.dom4j.tree.DefaultCDATA	public	java.lang.String	valueOf	false	1			java.lang.String	arg0
06850-dom4j-2.1.3.jar-00177-00044			org.dom4j.tree.DefaultCDATA	public final native	void	notifyAll	false	0				
06851-dom4j-2.1.3.jar-00177-00045			org.dom4j.tree.DefaultCDATA	public	boolean	hasContent	false	0				
06852-dom4j-2.1.3.jar-00178-00001			org.dom4j.io.SAXModifyReader	public	java.lang.String	toString	false	0				
06853-dom4j-2.1.3.jar-00178-00002			org.dom4j.io.SAXModifyReader	public	boolean	isStripWhitespaceText	false	0				
06854-dom4j-2.1.3.jar-00178-00003			org.dom4j.io.SAXModifyReader	public	void	setIgnoreComments	false	1			boolean	arg0
06855-dom4j-2.1.3.jar-00178-00004			org.dom4j.io.SAXModifyReader	public	boolean	isIncludeExternalDTDDeclarations	false	0				
06856-dom4j-2.1.3.jar-00178-00005			org.dom4j.io.SAXModifyReader	public	void	setDefaultHandler	false	1			org.dom4j.ElementHandler	arg0
06857-dom4j-2.1.3.jar-00178-00006			org.dom4j.io.SAXModifyReader	public	void	setStripWhitespaceText	false	1			boolean	arg0
06858-dom4j-2.1.3.jar-00178-00007			org.dom4j.io.SAXModifyReader	public	void	setPruneElements	false	1			boolean	arg0
06859-dom4j-2.1.3.jar-00178-00008			org.dom4j.io.SAXModifyReader	public	boolean	equals	false	1			java.lang.Object	arg0
06860-dom4j-2.1.3.jar-00178-00009			org.dom4j.io.SAXModifyReader	public	void	setIncludeExternalDTDDeclarations	false	1			boolean	arg0
06861-dom4j-2.1.3.jar-00178-00010			org.dom4j.io.SAXModifyReader	public	void	setStringInternEnabled	false	1			boolean	arg0
06862-dom4j-2.1.3.jar-00178-00011			org.dom4j.io.SAXModifyReader	public	void	setMergeAdjacentText	false	1			boolean	arg0
06863-dom4j-2.1.3.jar-00178-00012			org.dom4j.io.SAXModifyReader	public	void	setXMLWriter	false	1			org.dom4j.io.XMLWriter	arg0
06864-dom4j-2.1.3.jar-00178-00013			org.dom4j.io.SAXModifyReader	public	java.lang.String	getEncoding	false	0				
06865-dom4j-2.1.3.jar-00178-00014			org.dom4j.io.SAXModifyReader	public	org.xml.sax.ErrorHandler	getErrorHandler	false	0				
06866-dom4j-2.1.3.jar-00178-00015			org.dom4j.io.SAXModifyReader	public	org.xml.sax.EntityResolver	getEntityResolver	false	0				
06867-dom4j-2.1.3.jar-00178-00016			org.dom4j.io.SAXModifyReader	public	void	removeHandler	false	1			java.lang.String	arg0
06868-dom4j-2.1.3.jar-00178-00017			org.dom4j.io.SAXModifyReader	public	boolean	isStringInternEnabled	false	0				
06869-dom4j-2.1.3.jar-00178-00018			org.dom4j.io.SAXModifyReader	public native	int	hashCode	false	0				
06870-dom4j-2.1.3.jar-00178-00019			org.dom4j.io.SAXModifyReader	public	org.dom4j.Document	read	false	1			java.io.Reader	arg0
06871-dom4j-2.1.3.jar-00178-00020			org.dom4j.io.SAXModifyReader	public	org.dom4j.Document	read	false	2			java.io.InputStream,java.lang.String	arg0,arg1
06872-dom4j-2.1.3.jar-00178-00021			org.dom4j.io.SAXModifyReader	public	org.dom4j.Document	read	false	2			java.io.Reader,java.lang.String	arg0,arg1
06873-dom4j-2.1.3.jar-00178-00022			org.dom4j.io.SAXModifyReader	public	org.dom4j.Document	read	false	1			org.xml.sax.InputSource	arg0
06874-dom4j-2.1.3.jar-00178-00023			org.dom4j.io.SAXModifyReader	public	org.dom4j.Document	read	false	1			java.io.File	arg0
06875-dom4j-2.1.3.jar-00178-00024			org.dom4j.io.SAXModifyReader	public	org.dom4j.Document	read	false	1			java.net.URL	arg0
06876-dom4j-2.1.3.jar-00178-00025			org.dom4j.io.SAXModifyReader	public	org.dom4j.Document	read	false	1			java.lang.String	arg0
06877-dom4j-2.1.3.jar-00178-00026			org.dom4j.io.SAXModifyReader	public	org.dom4j.Document	read	false	1			java.io.InputStream	arg0
